;DIA;MES;AÑO;MUESTREO;CULTIVAR;VARIEDAD;PORTAINJERTO;REPETICION;CODIGO;EVALUADO;HUEVO ACARO HINDU;ADULTO ACARO HINDU;OTROS ACAROS;AFIDOS;MHC;HOJAS MINADAS;TOTAL HOJAS BROTE;ESCAMAS;MOSCA BLANCA;OBSERVACIONES
1;5;5;2020;M80;Naranja;Pinneapple;CPB4475;3;5;H2;11;6;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;Pinneapple;CPB4475;3;5;H3;10;4;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;Pinneapple;CPB4475;3;5;H4;6;15;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;Pinneapple;CPB4475;2;5;B1;NA;NA;NA;1;NA;0;3;;NA;Este 
2;5;5;2020;M80;Naranja;Pinneapple;CPB4475;2;5;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
2;5;5;2020;M80;Naranja;Pinneapple;CPB4475;2;5;H1;0;1;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;Pinneapple;CPB4475;2;5;H2;2;4;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;Pinneapple;CPB4475;2;5;H3;3;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;Pinneapple;CPB4475;2;5;H4;2;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;Pinneapple;CPB4475;1;5;B1;NA;NA;NA;1;NA;0;4;;NA;Este 
3;5;5;2020;M80;Naranja;Pinneapple;CPB4475;1;5;B2;NA;NA;NA;1;NA;0;11;;NA;Oeste
3;5;5;2020;M80;Naranja;Pinneapple;CPB4475;1;5;H1;109;70;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;Pinneapple;CPB4475;1;5;H2;30;5;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;Pinneapple;CPB4475;1;5;H3;23;25;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;Pinneapple;CPB4475;1;5;H4;68;39;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;V.Washington;CPB4475;3;6;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
1;5;5;2020;M80;Naranja;V.Washington;CPB4475;3;6;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
1;5;5;2020;M80;Naranja;V.Washington;CPB4475;3;6;H1;22;15;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;V.Washington;CPB4475;3;6;H2;9;3;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;V.Washington;CPB4475;3;6;H3;51;29;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;V.Washington;CPB4475;3;6;H4;4;1;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;V.Washington;CPB4475;2;6;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
2;5;5;2020;M80;Naranja;V.Washington;CPB4475;2;6;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
2;5;5;2020;M80;Naranja;V.Washington;CPB4475;2;6;H1;0;1;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;V.Washington;CPB4475;2;6;H2;1;3;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;V.Washington;CPB4475;2;6;H3;0;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;V.Washington;CPB4475;2;6;H4;1;2;1;NA;1;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;V.Washington;CPB4475;1;6;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
3;5;5;2020;M80;Naranja;V.Washington;CPB4475;1;6;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
3;5;5;2020;M80;Naranja;V.Washington;CPB4475;1;6;H1;6;3;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;V.Washington;CPB4475;1;6;H2;3;1;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;V.Washington;CPB4475;1;6;H3;1;2;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;V.Washington;CPB4475;1;6;H4;0;1;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;Sweety O;CPB4475;3;7;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
1;5;5;2020;M80;Naranja;Sweety O;CPB4475;3;7;B2;NA;NA;NA;1;NA;0;10;;NA;Oeste
1;5;5;2020;M80;Naranja;Sweety O;CPB4475;3;7;H1;0;3;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;Sweety O;CPB4475;3;7;H2;9;0;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;Sweety O;CPB4475;3;7;H3;3;5;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;Sweety O;CPB4475;3;7;H4;0;1;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;Sweety O;CPB4475;2;7;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
2;5;5;2020;M80;Naranja;Sweety O;CPB4475;2;7;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
2;5;5;2020;M80;Naranja;Sweety O;CPB4475;2;7;H1;0;2;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;Sweety O;CPB4475;2;7;H2;2;1;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;Sweety O;CPB4475;2;7;H3;4;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;Sweety O;CPB4475;2;7;H4;0;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;Sweety O;CPB4475;1;7;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
3;5;5;2020;M80;Naranja;Sweety O;CPB4475;1;7;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
3;5;5;2020;M80;Naranja;Sweety O;CPB4475;1;7;H1;0;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;Sweety O;CPB4475;1;7;H2;0;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;Sweety O;CPB4475;1;7;H3;0;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;Sweety O;CPB4475;1;7;H4;0;2;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;FrostValencia;CPB4475;3;8;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
1;5;5;2020;M80;Naranja;FrostValencia;CPB4475;3;8;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
1;5;5;2020;M80;Naranja;FrostValencia;CPB4475;3;8;H1;51;18;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;FrostValencia;CPB4475;3;8;H2;82;15;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;FrostValencia;CPB4475;3;8;H3;15;4;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;FrostValencia;CPB4475;3;8;H4;12;7;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;FrostValencia;CPB4475;2;8;B1;NA;NA;NA;1;NA;0;14;;NA;Este 
2;5;5;2020;M80;Naranja;FrostValencia;CPB4475;2;8;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
2;5;5;2020;M80;Naranja;FrostValencia;CPB4475;2;8;H1;0;2;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;FrostValencia;CPB4475;2;8;H2;107;104;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;FrostValencia;CPB4475;2;8;H3;1;2;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;FrostValencia;CPB4475;2;8;H4;10;4;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;FrostValencia;CPB4475;1;8;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
3;5;5;2020;M80;Naranja;FrostValencia;CPB4475;1;8;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
3;5;5;2020;M80;Naranja;FrostValencia;CPB4475;1;8;H1;0;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;FrostValencia;CPB4475;1;8;H2;0;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;FrostValencia;CPB4475;1;8;H3;0;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;FrostValencia;CPB4475;1;8;H4;0;2;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;GarciaVal;CPB4475;3;9;B1;NA;NA;NA;1;NA;1;15;;NA;Este 
1;5;5;2020;M80;Naranja;GarciaVal;CPB4475;3;9;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
1;5;5;2020;M80;Naranja;GarciaVal;CPB4475;3;9;H1;2;0;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;GarciaVal;CPB4475;3;9;H2;2;2;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;GarciaVal;CPB4475;3;9;H3;2;0;2;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;GarciaVal;CPB4475;3;9;H4;1;1;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;GarciaVal;CPB4475;2;9;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
2;5;5;2020;M80;Naranja;GarciaVal;CPB4475;2;9;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
2;5;5;2020;M80;Naranja;GarciaVal;CPB4475;2;9;H1;0;3;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;GarciaVal;CPB4475;2;9;H2;1;1;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;GarciaVal;CPB4475;2;9;H3;3;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;GarciaVal;CPB4475;2;9;H4;1;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;GarciaVal;CPB4475;1;9;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
3;5;5;2020;M80;Naranja;GarciaVal;CPB4475;1;9;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
3;5;5;2020;M80;Naranja;GarciaVal;CPB4475;1;9;H1;14;5;1;NA;1;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;GarciaVal;CPB4475;1;9;H2;6;5;1;NA;1;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;GarciaVal;CPB4475;1;9;H3;0;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Naranja;GarciaVal;CPB4475;1;9;H4;0;1;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;2;10;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
1;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;2;10;B2;NA;NA;NA;1;NA;0;5;;NA;Oeste
1;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;2;10;H1;1;0;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;2;10;H2;13;5;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;2;10;H3;42;4;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;2;10;H4;1;2;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;3;10;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
2;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;3;10;B2;NA;NA;NA;1;NA;0;8;;NA;Oeste
2;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;3;10;H1;6;4;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;3;10;H2;12;6;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;3;10;H3;4;5;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;3;10;H4;3;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;1;10;B1;NA;NA;NA;1;NA;0;3;;NA;Este 
3;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;1;10;B2;NA;NA;NA;1;NA;0;8;;NA;Oeste
3;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;1;10;H1;3;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;1;10;H2;0;6;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;1;10;H3;0;6;1;NA;1;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;M.Oneco;CPB4475;1;10;H4;3;0;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;2;11;B1;NA;NA;NA;1;NA;0;6;;NA;Este 
1;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;2;11;B2;NA;NA;NA;1;NA;0;4;;NA;Oeste
1;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;2;11;H1;6;3;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;2;11;H2;2;1;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;2;11;H3;8;7;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;2;11;H4;10;4;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;3;11;B1;NA;NA;NA;1;NA;0;10;;NA;Este 
2;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;3;11;B2;NA;NA;NA;1;NA;0;8;;NA;Oeste
2;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;3;11;H1;5;4;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;3;11;H2;10;0;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;3;11;H3;2;3;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;3;11;H4;2;1;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;1;11;B1;NA;NA;NA;1;NA;0;8;;NA;Este 
3;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;1;11;B2;NA;NA;NA;1;NA;0;5;;NA;Oeste
3;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;1;11;H1;7;14;1;NA;0;NA;NA;1;0;
3;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;1;11;H2;25;15;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;1;11;H3;1;2;1;NA;1;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;OwariSatsuma;CPB4475;1;11;H4;73;27;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;2;12;B1;NA;NA;NA;1;NA;0;7;;NA;Este 
1;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;2;12;B2;NA;NA;NA;1;NA;0;8;;NA;Oeste
1;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;2;12;H1;2;0;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;2;12;H2;1;0;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;2;12;H3;0;0;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;2;12;H4;1;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;1;12;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
2;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;1;12;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
2;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;1;12;H1;8;2;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;1;12;H2;3;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;1;12;H3;2;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;1;12;H4;8;3;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;3;12;B1;NA;NA;NA;1;NA;0;7;;NA;Este 
3;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;3;12;B2;NA;NA;NA;1;NA;0;7;;NA;Oeste
3;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;3;12;H1;7;3;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;3;12;H2;0;1;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;3;12;H3;1;2;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;M.Arrayana;CPB4475;3;12;H4;4;8;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;FairChild;CPB4475;2;13;B1;NA;NA;NA;1;NA;0;2;;NA;Este 
1;5;5;2020;M80;Mandarina;FairChild;CPB4475;2;13;B2;NA;NA;NA;1;NA;0;15;;NA;Oeste
1;5;5;2020;M80;Mandarina;FairChild;CPB4475;2;13;H1;6;1;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;FairChild;CPB4475;2;13;H2;1;1;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;FairChild;CPB4475;2;13;H3;9;7;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Mandarina;FairChild;CPB4475;2;13;H4;3;0;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;FairChild;CPB4475;1;13;B1;NA;NA;NA;1;NA;0;11;;NA;Este 
2;5;5;2020;M80;Mandarina;FairChild;CPB4475;1;13;B2;NA;NA;NA;1;NA;0;10;;NA;Oeste
2;5;5;2020;M80;Mandarina;FairChild;CPB4475;1;13;H1;4;6;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;FairChild;CPB4475;1;13;H2;9;8;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;FairChild;CPB4475;1;13;H3;0;6;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Mandarina;FairChild;CPB4475;1;13;H4;6;3;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;FairChild;CPB4475;3;13;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
3;5;5;2020;M80;Mandarina;FairChild;CPB4475;3;13;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
3;5;5;2020;M80;Mandarina;FairChild;CPB4475;3;13;H1;8;11;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;FairChild;CPB4475;3;13;H2;5;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;FairChild;CPB4475;3;13;H3;13;20;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Mandarina;FairChild;CPB4475;3;13;H4;7;11;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Limón;Eureka;CPB4475;2;14;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
1;5;5;2020;M80;Limón;Eureka;CPB4475;2;14;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
1;5;5;2020;M80;Limón;Eureka;CPB4475;2;14;H1;NA;NA;NA;NA;NA;NA;NA;NA;0;
1;5;5;2020;M80;Limón;Eureka;CPB4475;2;14;H2;NA;NA;NA;NA;NA;NA;NA;NA;0;
1;5;5;2020;M80;Limón;Eureka;CPB4475;2;14;H3;NA;NA;NA;NA;NA;NA;NA;NA;0;
1;5;5;2020;M80;Limón;Eureka;CPB4475;2;14;H4;NA;NA;NA;NA;NA;NA;NA;NA;0;
2;5;5;2020;M80;Limón;Eureka;CPB4475;3;14;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
2;5;5;2020;M80;Limón;Eureka;CPB4475;3;14;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
2;5;5;2020;M80;Limón;Eureka;CPB4475;3;14;H1;NA;NA;NA;NA;NA;NA;NA;NA;0;
2;5;5;2020;M80;Limón;Eureka;CPB4475;3;14;H2;NA;NA;NA;NA;NA;NA;NA;NA;0;
2;5;5;2020;M80;Limón;Eureka;CPB4475;3;14;H3;NA;NA;NA;NA;NA;NA;NA;NA;0;
2;5;5;2020;M80;Limón;Eureka;CPB4475;3;14;H4;NA;NA;NA;NA;NA;NA;NA;NA;0;
3;5;5;2020;M80;Limón;Eureka;CPB4475;1;14;B1;NA;NA;NA;1;NA;0;5;;NA;Este 
3;5;5;2020;M80;Limón;Eureka;CPB4475;1;14;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
3;5;5;2020;M80;Limón;Eureka;CPB4475;1;14;H1;12;1;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;Eureka;CPB4475;1;14;H2;17;3;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;Eureka;CPB4475;1;14;H3;29;7;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;Eureka;CPB4475;1;14;H4;40;5;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Limón;Perrine;CPB4475;2;15;B1;NA;NA;NA;1;NA;0;6;;NA;Este 
1;5;5;2020;M80;Limón;Perrine;CPB4475;2;15;B2;NA;NA;NA;1;NA;0;6;;NA;Oeste
1;5;5;2020;M80;Limón;Perrine;CPB4475;2;15;H1;16;2;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Limón;Perrine;CPB4475;2;15;H2;14;8;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Limón;Perrine;CPB4475;2;15;H3;37;3;1;NA;1;NA;NA;NA;0;
1;5;5;2020;M80;Limón;Perrine;CPB4475;2;15;H4;22;1;2;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Limón;Perrine;CPB4475;3;15;B1;NA;NA;NA;1;NA;0;3;;NA;Este 
2;5;5;2020;M80;Limón;Perrine;CPB4475;3;15;B2;NA;NA;NA;1;NA;0;2;;NA;Oeste
2;5;5;2020;M80;Limón;Perrine;CPB4475;3;15;H1;10;7;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Limón;Perrine;CPB4475;3;15;H2;7;1;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Limón;Perrine;CPB4475;3;15;H3;9;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Limón;Perrine;CPB4475;3;15;H4;9;2;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;Perrine;CPB4475;1;15;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
3;5;5;2020;M80;Limón;Perrine;CPB4475;1;15;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
3;5;5;2020;M80;Limón;Perrine;CPB4475;1;15;H1;6;2;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;Perrine;CPB4475;1;15;H2;11;2;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;Perrine;CPB4475;1;15;H3;0;0;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;Perrine;CPB4475;1;15;H4;0;1;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Limón;L.Pajarito;CPB4475;3;16;B1;NA;NA;NA;1;NA;0;3;;NA;Este 
1;5;5;2020;M80;Limón;L.Pajarito;CPB4475;3;16;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
1;5;5;2020;M80;Limón;L.Pajarito;CPB4475;3;16;H1;4;0;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Limón;L.Pajarito;CPB4475;3;16;H2;1;0;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Limón;L.Pajarito;CPB4475;3;16;H3;3;0;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Limón;L.Pajarito;CPB4475;3;16;H4;1;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Limón;L.Pajarito;CPB4475;2;16;B1;NA;NA;NA;1;NA;0;4;;NA;Este 
2;5;5;2020;M80;Limón;L.Pajarito;CPB4475;2;16;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
2;5;5;2020;M80;Limón;L.Pajarito;CPB4475;2;16;H1;7;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Limón;L.Pajarito;CPB4475;2;16;H2;8;1;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Limón;L.Pajarito;CPB4475;2;16;H3;20;8;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Limón;L.Pajarito;CPB4475;2;16;H4;6;3;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;L.Pajarito;CPB4475;1;16;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
3;5;5;2020;M80;Limón;L.Pajarito;CPB4475;1;16;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
3;5;5;2020;M80;Limón;L.Pajarito;CPB4475;1;16;H1;6;1;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;L.Pajarito;CPB4475;1;16;H2;8;4;1;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;L.Pajarito;CPB4475;1;16;H3;1;0;2;NA;0;NA;NA;NA;0;
3;5;5;2020;M80;Limón;L.Pajarito;CPB4475;1;16;H4;1;0;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;PeradelRio;SxE;3;17;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
1;5;5;2020;M80;Naranja;PeradelRio;SxE;3;17;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
1;5;5;2020;M80;Naranja;PeradelRio;SxE;3;17;H1;4;3;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;PeradelRio;SxE;3;17;H2;4;0;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;PeradelRio;SxE;3;17;H3;10;15;1;NA;0;NA;NA;NA;0;
1;5;5;2020;M80;Naranja;PeradelRio;SxE;3;17;H4;7;3;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;PeradelRio;SxE;2;17;B1;NA;NA;NA;NA;NA;NA;NA;;NA;Este 
2;5;5;2020;M80;Naranja;PeradelRio;SxE;2;17;B2;NA;NA;NA;NA;NA;NA;NA;;NA;Oeste
2;5;5;2020;M80;Naranja;PeradelRio;SxE;2;17;H1;3;0;1;NA;0;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;PeradelRio;SxE;2;17;H2;12;0;1;NA;1;NA;NA;NA;0;
2;5;5;2020;M80;Naranja;PeradelRio;SxE;2;17;H3;2;0;2;NA;1;NA;NA;NA;0;
